Date,AL522251 Corp,LW926911 Corp,UV965737 Corp,QZ914329 Corp,EI856512 Corp,JK556160 Corp,EJ668774 Corp,EK956113 Corp,JV519623 Corp,QZ027016 Corp,AP696780 Corp,AN264861 Corp,EJ896365 Corp,QZ932800 Corp,EK602872 Corp,EK876596 Corp,JK925831 Corp,EK413343 Corp,EC577397 Corp,EK817983 Corp,EJ825356 Corp,EH911617 Corp,EJ543555 Corp,EK950276 Corp,LW096988 Corp,EK323605 Corp,EH238660 Corp,ED202551 Corp,ED722564 Corp,DD114535 Corp,EC858966 Corp,QZ934215 Corp,ED520104 Corp,LW450039 Corp,UV353988 Corp,AL286544 Corp,QZ703311 Corp,DD101964 Corp,EK556874 Corp,EK711926 Corp,EJ557775 Corp,EK248504 Corp,EK589492 Corp,EG465527 Corp,EC972391 Corp,EJ825362 Corp,DD006150 Corp,AL606566 Corp,QZ388196 Corp,EF643945 Corp,EH428530 Corp,LW943413 Corp,QZ614061 Corp,EC281464 Corp,EI993209 Corp,AP218488 Corp,DD102109 Corp,JK919656 Corp,QZ934241 Corp,QZ186750 Corp,EK474239 Corp,QJ221473 Corp,AN506087 Corp,EK278403 Corp,QZ027014 Corp,DD116288 Corp,QZ926111 Corp,EF655174 Corp,AP365213 Corp,EH954198 Corp,EF298242 Corp,EK726109 Corp,AQ252828 Corp,QZ321647 Corp,EG572181 Corp,LW075231 Corp,EJ914322 Corp,AL531142 Corp,EF145527 Corp,JK918752 Corp,AL011199 Corp,EF300335 Corp,EJ503911 Corp,UV888227 Corp,EF082296 Corp,EI342886 Corp,EC988990 Corp,BK343472 Corp,EK424768 Corp,EK112497 Corp,EC775139 Corp,EG572197 Corp,EK492827 Corp,JV956668 Corp,QZ026677 Corp,AP157118 Corp,LW943373 Corp,EJ379529 Corp,EJ438862 Corp,AN447381 Corp,LW544865 Corp,AL482914 Corp,EF335970 Corp,EH301985 Corp,UV887597 Corp,QZ186744 Corp,QZ549248 Corp,EJ433497 Corp,EF082300 Corp,EJ914730 Corp,EJ999798 Corp,LW009646 Corp,EJ926334 Corp,EK647533 Corp,EF143473 Corp,EF481538 Corp,EK143534 Corp,EF082292 Corp,EH592043 Corp,AL085424 Corp,EJ392352 Corp,LW471192 Corp,AO584163 Corp,JK305023 Corp,EG572213 Corp,AN077116 Corp,LW449261 Corp,EF473239 Corp,AP954222 Corp,EJ577508 Corp,EK006565 Corp,EK006547 Corp,QZ506838 Corp,EJ547034 Corp,EI523569 Corp,EK143372 Corp,EG518956 Corp,AN751483 Corp,QZ099318 Corp,EJ887428 Corp,QZ230825 Corp,QZ556912 Corp,EJ347875 Corp,JV868916 Corp,EC755678 Corp,EC988967 Corp,BK343576 Corp,EJ392367 Corp,EK969554 Corp,EK101595 Corp,EF082268 Corp,EF082272 Corp,EF531147 Corp,EJ747333 Corp,EF801785 Corp,EJ781396 Corp,EJ814435 Corp,QJ616465 Corp
25/05/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.523,,,,,,,,,,,,,160.042,,,186.749,115.845,,91.136,,,,,,,279.336,161.373,,,,,,164.513,-129.457,,150.238,,35.18,,148.488,,94.086,183.535,167.09,,,173.107,,200.763,,,171.868,,172.681,-137.647,,-139.937,,73.348,160.227,,,165.339,,173.446,,-74.467,,161.417,-78.403,,144.765,142.228,154.357,-134.434,-134.389,162.479,180.867,116.816,202.108,229.781,-76.134,164.672,205.266,221.976,,94.949,121.342,61.54,63.221,,93.169,198.213,207.859,79.481,164.138,91.57,188.483,156.25,189.286,190.089,
26/05/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.817,,,,,,,102.193,,,,,,,,,,,,,167.565,,,180.278,134.971,,90.791,,,178.124,,,,279.645,160.241,128.502,,23.2,,,192.669,-130.21,,150.072,80.986,32.413,,149.526,,93.808,182.839,162.858,6.423,,201.692,220.752,201.039,,345.754,171.197,,166.574,-138.475,,-140.778,28.454,72.651,160.385,,,159.132,,172.752,154.163,-75.385,,160.896,-79.297,,165.953,143.715,148.252,-135.237,-135.192,158.162,180.248,112.669,199.968,225.293,-76.965,160.397,201.003,217.485,259.748,94.674,116.612,59.755,61.68,,92.905,195.842,204.954,78.727,163.969,87.595,187.86,152.331,188.687,189.504,
27/05/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.737,,,,,,,106.172,,,,,,,,,,,,,165.427,,,170.493,133.976,,95.037,,,171.032,,,,265.653,158.398,127.622,,26.006,,,195.272,-128.18,,149.362,71.678,41.068,,151.551,,95.863,184.605,153.499,2.82,,203.809,215.487,201.431,,343.192,173.005,,156.803,-136.518,,-138.84,27.647,79.095,143.025,34.177,,149.857,,174.66,148.285,-75.743,,160.381,-79.445,,169.448,144.26,139.207,-133.255,-133.212,148.473,181.808,105.771,201.429,215.404,-77.261,150.738,202.39,207.62,261.566,96.755,105.679,68.656,70.335,,94.936,197.389,206.59,85.455,163.661,81.377,188.957,143.24,189.699,190.423,
28/05/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.289,,,,,,,107.011,,,,,,,,,,,,,164.433,,,166.788,129.519,,95.842,,,165.535,,,,352.788,161.446,126.278,,29.715,,,196.001,-129.841,,149.701,66.193,36.781,,146.063,,96.33,184.918,152.783,2.106,,204.3,210.221,200.933,,334.843,168.714,,153.55,-138.158,,-140.336,27.459,78.966,139.84,56.34,,146.486,,170.15,148.15,-116.343,,160.012,-115.258,,168.418,145.225,135.73,-134.975,-134.932,147.749,178.01,101.04,198.152,214.823,-115.585,150.299,197.207,206.963,255.459,97.208,99.637,65.856,68.154,,95.43,194.15,203.581,85.232,163.962,75.335,186.092,141.869,186.955,187.806,
29/05/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.019,,,,,,,102.183,,,,,,,,,,,,,166.737,,,165.686,135.119,,90.926,,,162.11,,,,288.803,163.864,121.993,,27.125,,,189.412,-32.722,,150.167,62.595,35.555,,144.507,,94.084,182.508,149.81,-0.961,,195.914,206.509,201.328,,324.937,166.197,,152.435,-36.608,,-37.617,24.45,73.881,136.204,382.713,,145.524,,167.966,148.475,-90.467,,160.018,-81.119,,167.187,144.418,134.346,-35.196,-35.205,144.818,174.754,99.607,195.304,211.688,-85.601,147.362,195.45,203.844,298.061,94.926,96.83,62.721,64.54,,93.224,191.286,200.787,80.072,164.14,74.354,181.906,138.619,182.812,183.71,
30/05/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/05/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.746,,,,,,,104.067,,,,,,,,,,,,,169.947,,,163.345,139.652,,92.884,,,159.505,,,,284.173,165.281,119.578,,20.794,,,,-129.807,,150.347,61.442,36.831,,141.654,,,,149.027,-1.528,,,200.835,201.076,,319.987,163.532,,150.649,-137.907,,-140.058,23.469,75.646,135.569,355.214,,143.724,,165.052,148.166,-80.075,,160.331,-83.48,,,,132.587,-134.778,-134.736,144.165,172.751,97.865,191.461,210.628,-81.386,146.726,187.332,202.593,248.751,,96.099,63.826,65.742,,,187.569,197.316,81.835,164.369,72.996,180.888,137.793,181.727,182.576,
02/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.488,,,,,,,104.917,,,,,,,,,,,,,171.959,,,169.931,141.278,,93.834,,,151.656,,,,284.886,170.752,119.734,,23.969,,,187.849,-129.361,,150.884,60.119,38.585,,139.496,,93.252,180.352,146.429,-4.912,,195.142,196.982,201.422,,316.618,163.921,,162.741,-137.424,,-139.56,21.29,76.838,128.126,352.78,,140.247,,165.447,147.516,-78.161,,161.627,-81.687,,166.574,143.208,129.388,-134.307,-134.263,141.492,173.109,95.841,191.178,207.632,-79.523,144.035,187.704,210.494,252.701,94.107,92.601,65.426,67.129,,92.365,187.245,196.534,83.037,164.699,71.581,181.045,135.575,181.89,182.731,
03/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.387,,,,,,,105.6,,,,,,,,,,,,,168.752,,,159.843,144.86,,94.446,,,144.356,,,,283.233,174.06,115.659,,36.297,,,186.281,-125.515,,151.274,59.513,37.171,,129.147,,93.767,180.517,133.692,-8.121,,193.486,190.929,201.175,,312.323,166.473,,150.277,-133.274,,-135.296,18.99,77.146,122.891,389.508,,130.219,,167.93,145.421,-77.401,,162.279,-80.821,,166.004,146.003,119.665,-130.287,-130.242,128.574,175.836,85.753,189.738,194.608,-78.871,131.133,184.773,205.167,246.389,94.57,83.242,65.058,66.892,,92.92,185.67,194.7,83.345,165.03,62.835,184.142,123.165,185.113,186.084,
04/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.286,,,,,,,106.239,,,,,,,,,,,,,165.811,,,155.834,140.512,,95.159,,,141.685,,,,284.937,169.679,115.98,,29.762,,,185.494,-122.743,,151.077,58.432,37.203,,121.128,,92.047,178.732,130.585,-8.198,,192.654,188.986,201.871,,308.294,163.064,,147.472,-130.495,,-132.468,18.648,77.872,117.921,282.613,,121.929,,164.536,143.991,-75.121,,162.374,-78.349,,163.312,147.736,110.622,-127.526,-127.481,125.568,172.305,78.154,184.212,191.658,-76.383,128.154,175.141,203.681,239.063,92.798,74.065,65.145,67.105,,91.227,180.085,189.053,84.093,164.966,54.783,180.532,119.67,181.487,182.433,
05/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.066,,,,,,,106.938,,,,,,,,,,,,,162.894,,,143.58,140.712,,95.892,,,131.177,,,,284.947,168.514,109.158,,27.206,,,178.408,-22.11,,151.631,57.213,35.637,,109.557,,91.12,177.368,113.562,-13.301,,185.908,177.139,201.175,,298.033,163.288,,132.999,-25.797,,-26.722,14.069,78.376,107.916,339.72,,109.198,,164.783,142.76,-81.696,,162.655,-71.823,,155.941,144.807,97.978,-24.469,-24.478,108.573,172.473,66.8,181.033,174.564,-76.514,111.134,175.162,193.179,230.954,91.914,61.879,64.774,66.939,,90.238,176.808,185.554,84.597,165.454,44.953,180.53,102.699,181.49,182.42,
06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.519,,,,,,,107.483,,,,,,,,,,,,,160.484,,,134.553,142.303,,96.485,,,127.405,,,,255.015,170.345,106.55,,30.244,,,176.443,-23.271,,151.314,56.745,38.275,,105.473,,91.013,176.344,114.376,-16.856,,184.9,174.334,,,295.664,,,131.88,-26.87,,-27.765,10.939,79.183,178.839,306.274,,107.793,,,140.266,-83.946,,162.467,-73.926,,153.561,140.601,96.356,-25.574,-25.58,109.398,,64.28,,174.546,-78.706,111.963,,193.07,232.354,91.837,57.376,66.086,68.241,,90.139,,,85.436,164.986,40.101,,102.783,,,
09/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.095,,,,,,,111.752,,,,,,,,,,,,,166.469,,,141.317,139.627,,100.893,,,129.564,,,,253.973,172.085,105.666,,32.678,,,177.475,-25.416,,151.838,56.88,49.885,,110.217,,89.916,174.967,118.166,-16.372,,185.225,176.595,200.657,,297.177,150.478,,137.444,-29.035,,-29.941,11.614,85.203,181.145,327.246,,114.393,,152.184,140.011,-85.863,,165.264,-75.808,,155.034,141.097,102.727,-27.725,-27.73,113.326,159.306,69.301,172.26,178.214,-80.612,115.883,165.228,196.686,234.58,90.696,60.479,75.371,76.923,,89.092,168.713,178.981,91.631,165.764,43.665,166.477,106.561,167.199,167.899,
10/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.024,,,,,,,111.527,,,,,,,,,,,,,168.875,,,142.475,143.722,,100.725,,,130.889,,,,253.287,178.856,105.665,,35.253,,,176.343,-52.778,,151.336,58.044,47.75,,114.367,,90.272,174.743,127.407,-15.679,,183.798,176.523,201.014,,297.311,150.07,,146.112,-56.287,,-57.148,12.456,84.994,183.397,368.904,,122.974,,151.968,139.405,-118.374,,164.483,-107.543,,155.643,139.67,110.979,-55.013,-55.013,122.533,158.547,73.788,172.159,187.089,-113.084,125.09,167.096,205.586,264.961,91.106,66.387,74.196,75.996,,89.391,168.576,178.781,91.413,165.279,48.348,165.618,115.973,166.369,167.14,
11/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.562,,,,,,,111.788,,,,,,,,,,,,,167.661,,,150.357,141.608,,100.999,,,131.388,,,,253.726,184.717,114.351,,27.651,,,179.419,-52.729,,152.28,62.222,50.275,,118.389,,91.919,176.132,138.465,-11.084,,188.049,179.139,201.082,,289.502,148.399,,155.843,-56.306,,-57.188,13.749,85.685,183.333,347.245,,132.424,,150.339,128.756,-117.923,,164.769,-106.993,,155.436,139.401,121.415,-55.013,-55.017,133.682,156.768,78.469,172.56,197.758,-112.335,136.22,172.151,188.91,175.395,92.75,72.794,75.572,77.246,,91.04,168.836,178.482,92.145,165.745,52.714,163.625,126.825,164.273,164.931,
12/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.44,,,,,,,112.029,,,,,,,,,,,,,166.647,,,153.37,141.935,,101.352,,,127.789,,,,253.325,185.486,115.606,,33.368,,,158.242,-25.755,,151.567,68.004,50.642,,118.928,,93.419,177.248,139.159,-7.063,,161.743,176.52,191.254,,280.259,150.791,,140.678,-29.288,,-30.16,20.111,86.429,172.131,400.731,,133.177,,152.698,95.19,-86.122,,164.959,-75.936,,147.345,141.519,121.822,-28.02,-28.026,134.298,159.144,78.925,175.4,198.21,-80.81,136.847,174.478,191.976,174.84,94.269,73.462,76.335,78.004,,92.524,171.597,180.763,92.906,165.09,54.584,165.727,127.575,166.318,166.91,
13/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.773,,,,,,,118.668,,,,,,,,,,,,,163.155,,,150.327,136.15,,107.756,,,130.274,,,,253.571,182.837,108.834,,33.275,,,153.654,-24.309,,152.026,321.522,51.253,,119.238,,93.139,176.048,138.886,-8.311,,156.429,178.546,191.925,,286.565,151.404,,141.351,-27.769,,-28.607,18.608,90.507,166.39,406.246,23.76,133.825,,153.287,56.227,-84.595,,164.525,-74.403,,145.878,140.433,122.721,-26.534,-26.541,134.106,159.859,80.104,174.774,197.388,-79.289,136.649,175.256,190.97,208.84,93.988,74.117,77.552,79.51,,92.253,170.87,179.949,96.846,166.424,55.544,166.856,127.163,167.561,168.262,
16/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.181,,,,,,,119.694,,,,,,,,,,,,,162.686,,,140.534,135.953,,108.794,,,121.616,,,,253.42,,101.501,,29.516,,,150.982,-24.143,,152.899,317.2,52.057,,109.266,,92.27,174.815,123.394,-16.637,,153.578,165.968,191.931,,282.739,151.497,,133.199,-27.755,,-28.644,10.953,91.542,184.521,392.782,40.796,119.285,,153.358,38.891,-82.643,,165.174,-72.55,,144.11,139.446,108.052,-26.463,-26.472,118.436,159.945,70.096,174.091,181.494,-77.383,120.992,169.635,193.039,215.774,93.113,63.268,78.338,80.37,,91.39,169.802,177.833,97.897,167.26,46.28,166.78,112.27,167.445,168.111,
17/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.375,,,,,,,118.332,,,,,,,,,,,,,164.001,,,142.491,136.282,,107.389,,,119.66,,,,253.579,187.278,100.968,,33.439,,,151.331,-25.658,,151.186,319.964,51.234,,110.432,,93.195,175.508,126.231,-18.333,,153.605,167.502,192.472,,278.337,151.01,,135.399,-29.291,,-30.182,8.756,90.029,182.916,359.846,40.128,121.872,,152.822,29.411,-84.836,,164.139,-74.602,,143.255,140.445,110.396,-27.998,-28.008,121.218,159.588,71.725,175.487,184.093,-79.706,123.781,179.357,195.5,164.104,94.006,63.868,77.289,79.227,,92.34,170.944,178.566,96.376,166.177,49.152,166.624,114.935,167.298,167.966,
18/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.207,,,,,,,119.938,,,,,,,,,,,,,165.963,,,149.323,135.043,,109,,,118.237,,,,253.919,186.713,98.702,,33.522,,,147.748,-26.325,,151.747,323.501,50.045,,117.216,,92.309,174.297,137.014,-19.197,,151.279,166.657,191.741,,275.978,148.831,,144.246,-29.902,,-30.778,7.504,91.122,185.663,384.871,27.446,130.747,,150.497,23.782,-85.765,,163.858,-75.444,,140.906,141.912,119.584,-28.628,-28.637,132.246,157.818,79.033,176.177,194.811,-80.475,134.797,181.373,206.286,127.027,93.112,70.535,76.915,79.107,,91.459,171.962,180.543,97.433,166.818,53.826,165.686,125.345,166.371,167.055,
19/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.463,,,,,,,121.442,,,,,,,,,,,,,158.694,,,148.466,128.196,,110.451,,,118.189,,,,253.739,182.731,94.171,,35.1,,,146.972,-52.717,,151.821,323.636,50.529,,116.426,,91.659,173.34,134.858,-23.166,,150.303,170.379,191.755,,285.789,145.862,,143.304,-56.089,,-56.893,3.306,92.568,186.075,372.544,,130.032,,147.552,27.48,-119.974,,163.569,-108.757,,139.145,144.341,119.258,-54.885,-54.888,130.078,154.765,78.311,173.853,192.551,-114.205,132.63,171.629,203.907,177.989,92.442,71.357,77.817,79.995,,90.834,169.835,178.46,98.907,167.172,54.744,162.486,123.176,163.199,163.911,
20/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.992,,,,,,,119.8,,,,,,,,,,,,,156.679,,,150.31,125.399,,108.814,,,118.101,,,,254.16,183.671,99.138,,27.317,,,148.019,-22.567,,152.07,322.552,50.934,,116.788,,92.729,173.492,136.298,-20.282,,151.628,166.856,192.539,,284.983,148.646,,145.351,-25.915,,-26.706,6.336,91.119,185.762,407.15,28.122,132.273,,150.484,30.676,-86.103,,163.786,-75.452,,138.045,143.666,121.425,-24.73,-24.736,131.596,157.176,79.758,174.96,193.489,-80.621,134.151,171.296,204.658,187.692,93.533,72.727,77.366,79.385,,91.872,170.816,178.829,97.457,167.058,56.432,164.238,124.442,164.828,165.419,
23/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.005,,,,,,,122.074,,,,,,,,,,,,,155.257,,,148.871,122.744,,111.138,,,120.483,,,,254.065,182.435,99.778,,33.444,,,146.824,-21.183,,152.123,320.337,52.09,,118.033,,92.475,172.798,136.015,-19.982,,150.115,172.894,192.966,,293.373,148.221,,144.169,-24.552,,-25.339,6.401,93.177,187.644,384.051,27.9,130.966,,149.966,41.539,-85.442,,163.81,-74.547,,138.019,142.951,119.936,-23.372,-23.382,131.312,156.975,81.033,174.206,193.219,-79.842,133.875,170.137,204.123,245.218,93.285,73.508,78.407,80.553,,91.627,169.817,177.512,99.485,167.315,59.396,164.49,124.084,165.149,165.818,
24/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.862,,,,,,,118.212,,,,,,,,,,,,,159.722,,,147.632,127.545,,107.398,,,124.206,,,,253.983,179.9,99.097,,31.405,,,146.591,-48.24,,148.805,323.922,47.531,,117.411,,93.414,173.398,135.527,-18.731,,149.769,174.58,192.774,,299.851,147.393,,143.215,-51.706,,-52.533,8.038,89.703,186.399,366.697,24.914,129.75,,149.191,48.389,-117.101,,160.626,-105.398,,137.672,142.07,119.074,-50.477,-50.483,130.812,156.025,80.642,172.302,192.249,-111.095,133.352,165.523,203.388,251.275,94.235,73.307,74.704,76.986,,92.549,168.019,175.925,95.98,164.078,58.429,163.321,123.859,163.949,164.575,
25/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.456,,,,,,,117.131,,,,,,,,,,,,,,,,148.5,,,106.409,,,125.318,,,,254.589,180.901,98.032,,22.362,,,146.537,,,148.576,324.504,44.129,,118.041,,93.041,172.748,135.313,-19.089,,151.411,176.528,192.57,,300.758,148.494,,143.989,,,,5.968,88.607,186.276,376.866,22.154,130.906,,150.178,50.247,,,159.911,,,134.159,143.978,120.371,,,130.567,157.414,81.536,175.14,191.668,,133.111,168.719,202.87,253.162,93.851,73.93,72.882,75.419,,92.184,170.987,179.313,94.878,164.092,58.826,165.324,123.657,165.978,166.637,
26/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.175,,,,,,,120.515,,,,,,,,,,,,,160.14,,,150.418,126.245,,112.361,,,126.675,,,,254.048,179.274,99.413,,18.181,,,145.1,,,148.819,329.444,45.83,,118.469,,91.852,171.334,138.371,-18.131,,149.706,176.552,192.417,,302.612,147.664,,146.174,,,,6.358,91.311,185.629,376.333,23.664,133.067,,149.335,47.117,,,159.484,,,134.32,145.133,122.307,,,133.61,156.65,82.318,150.082,194.501,,136.167,126.467,205.635,254.722,92.635,75.293,74.684,77.326,,91.03,147.798,159.436,97.561,164.799,60.323,164.796,126.578,165.461,166.123,
27/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.21,,,,,,,120.372,,,,,,,,,,,,,160.566,,,152.079,124.393,,112.604,,,126.079,,,,253.92,180.663,97.577,,30.926,,,145.3,-22.896,,147.794,329.641,45.074,,117.585,,91.851,170.462,141.788,-17.903,,148.772,175.735,193.553,,300.513,147.473,,148.303,-26.218,,-26.992,6.219,90.558,181.925,383.234,30.462,134.83,,149.192,44.746,-86.06,,159.033,-75.133,,135.481,144.059,124.059,-25.051,-25.058,137.148,156.252,82.355,148.123,197.384,-80.447,139.699,122.156,208.435,282.461,92.66,75.848,73.554,76.16,,91.004,145.9,157.451,96.762,163.901,61.046,164.166,129.774,164.68,165.214,
30/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.403,,,,,,,119.447,,,,,,,,,,,,,160.229,,,147.874,125.331,,112.45,,,124.426,,,,253.858,179.668,93.851,,27.273,,,145.048,-23.768,,145.112,327.202,30.143,,117.028,,92.575,170.76,137.459,-20.566,,149.662,175.461,192.979,,295.427,148.722,,144.306,-26.983,,-27.722,3.499,85.084,186.329,386.502,26.649,130.72,,150.399,38.411,-87.461,,152.634,-76.463,,135.39,143.374,120.346,-25.859,-25.866,132.734,157.603,81.637,148.138,192.926,-81.819,135.287,121.786,203.793,258.606,93.377,74.768,63.662,66.788,,91.729,146.081,158.029,90.873,164.322,60.948,165.272,125.566,165.95,166.609,
01/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.337,,,,,,,120.495,,,,,,,,,,,,,,,,145.074,,,113.095,,,125.826,,,,,177.983,92.831,,,,,143.547,-25.96,,146.25,325.758,35.775,,114.193,,91.903,169.801,132.944,-21.987,,147.205,176.484,193.733,,295.526,145.596,,141.445,-29.081,,-29.791,1.474,86.555,186.585,352.745,27.538,128.313,,146.944,39.059,-89.979,,149.031,-78.985,,136.214,140.157,117.747,-27.991,-27.995,128.293,154.73,79.442,145.279,188.354,-84.344,130.845,118.425,199.109,266.238,92.701,72.682,65.778,68.428,,90.997,143.251,155.351,92.358,165.163,58.036,163.051,121.045,163.676,164.134,
02/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.46,,,,,,,121.006,,,,,,,,,,,,,160.503,,,140.054,126.753,,113.442,,,123.301,,,,253.489,180.083,90.698,,12.291,,132.359,129.777,-25.216,,146.695,326.33,40.008,,112.016,,89.997,167.633,128.448,-23.828,,134.852,172.229,193.774,,292.667,140.279,,136.244,-28.427,,-29.163,-0.161,87.291,186.058,357.708,39.739,123.628,,141.908,31.329,-88.038,,149.843,-77.013,,123.731,138.323,113.769,-27.304,-27.31,123.625,149.21,77.008,140.91,183.454,-82.387,126.186,115.459,194.224,242.452,90.807,69.613,67.005,69.285,118.248,89.108,138.839,150.895,93.117,165.623,57.299,157.369,116.761,158.01,158.586,
