Date,EJ587828 Corp,AN186890 Corp,EJ659528 Corp,EJ674167 Corp,EJ649517 Corp,EJ581231 Corp,EJ920995 Corp,EJ627710 Corp,EJ553406 Corp,EK069303 Corp,EJ897817 Corp,EJ443691 Corp,EJ515572 Corp,EJ934307 Corp,EJ826694 Corp,EJ534815 Corp,EJ715931 Corp,EK247585 Corp,EJ498874 Corp,EJ908617 Corp,EJ688391 Corp,EJ452011 Corp,EJ741756 Corp,EJ610002 Corp,EJ459493 Corp,EK233126 Corp,EJ479028 Corp,EJ534800 Corp,EK025072 Corp,EJ705872 Corp,EJ767257 Corp,EJ470284 Corp,EJ971610 Corp,EJ564219 Corp,EJ758684 Corp,EJ826682 Corp,EJ946283 Corp,EJ488325 Corp,EJ873058 Corp,EJ699643 Corp,EJ784272 Corp,EJ790549 Corp,EK144992 Corp,EJ724704 Corp,EJ749839 Corp,EJ498894 Corp,EJ774811 Corp,EJ639609 Corp,EJ495598 Corp,EJ699633 Corp,EJ649502 Corp,EJ570999 Corp,EJ853244 Corp,EJ528535 Corp,EK049043 Corp,EJ982718 Corp,EK082330 Corp,EJ993016 Corp,EJ946301 Corp,EK069321 Corp,EJ616923 Corp,EJ688401 Corp,EJ862943 Corp,EK040016 Corp,EJ733085 Corp,EK002549 Corp,EJ840046 Corp,EK006535 Corp,EK060695 Corp,EJ715921 Corp,EJ507290 Corp,EK013029 Corp,EK247579 Corp,AQ306937 Corp,EJ674162 Corp,EK171017 Corp,EJ591046 Corp,AP618124 Corp,AL473850 Corp,AO311188 Corp,EJ639604 Corp,EJ705867 Corp,EJ733080 Corp,AO849173 Corp,EK025090 Corp,EJ601488 Corp,EJ807539 Corp,EK120150 Corp,EK106827 Corp,EJ488330 Corp,EK093958 Corp,EJ495593 Corp,EJ817697 Corp,EJ724694 Corp,EJ616918 Corp,EK132698 Corp,EJ897805 Corp,AN038957 Corp,AQ217935 Corp,AO146638 Corp,EK049037 Corp,EJ807544 Corp,AO400713 Corp,EK002543 Corp,EK013023 Corp,EK180972 Corp,EJ971604 Corp,AP415462 Corp,EK171041 Corp,EJ553396 Corp,AP535320 Corp,EK157225 Corp,AO221797 Corp,AL382895 Corp,EJ958963 Corp,EJ659553 Corp,EJ817727 Corp,EJ528530 Corp,EJ627885 Corp,EJ873040 Corp,EJ887926 Corp,EJ452006 Corp,EJ749874 Corp,EJ767272 Corp,AP218220 Corp,EK093946 Corp,EK157213 Corp,EJ507110 Corp,EK180966 Corp,EK120132 Corp,EK144986 Corp,EJ564214 Corp,AP707134 Corp,EK233090 Corp,EJ570994 Corp,EK006523 Corp,EK106797 Corp,EK132674 Corp,AL746911 Corp,EJ862919 Corp,EJ839974 Corp,QJ910010 Corp,AQ473702 Corp,AQ023242 Corp,EJ920983 Corp,EJ934295 Corp,AQ555252 Corp,EJ888172 Corp,EJ851461 Corp,AQ385552 Corp,AQ123139 Corp,AO529967 Corp,EJ908557 Corp,AL601930 Corp,QJ807026 Corp,AO674339 Corp,AO583022 Corp,EK060689 Corp,AP113983 Corp,EK082342 Corp,AP043089 Corp,EK040034 Corp,AO771677 Corp,EJ993010 Corp,EJ958953 Corp,EJ982694 Corp,EJ515567 Corp,AP304602 Corp,EJ741751 Corp,EJ784292 Corp,EJ758669 Corp,EJ790539 Corp,EJ774771 Corp,QJ728198 Corp
30/05/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/05/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/06/2020,,906.655,973.813,913.347,586.182,923.248,978.137,1001.459,921.858,987.442,987.685,976.576,926.379,978.137,979.356,945.884,972.801,982.139,1035.914,978.137,1035.023,887.056,1003.899,976.81,598.751,982.139,979.608,845.506,982.507,1054.553,1003.734,1033.393,1057.726,1324.833,1006.721,922.192,945.889,922.592,972.346,978.961,976.666,976.666,979.636,972.546,1004.315,882.352,969.087,972.863,966.737,907.317,907.681,923.248,978.02,922.251,977.594,918.671,920.234,988.227,812.633,890.21,978.352,932.337,976.426,960.503,979.766,987.03,981.467,919.618,977.594,904.132,966.692,977.881,996.754,671.409,934.397,986.17,1026.69,783.335,832.659,753.636,935.294,906.104,761.54,861.116,987,1026.69,918.003,978.176,976.053,887.428,961.302,892.18,937.876,908.226,928.699,949.746,841.843,,721.142,752.009,986.093,1007.514,935.643,684.38,684.38,964.185,941.122,348.455,964.185,845.333,794.658,964.185,950.918,832.659,988.227,934.397,1007.514,844.842,894.735,918.197,853.968,938.639,941.361,938.086,783.012,778.151,1184.301,878.234,985.77,879.267,980.92,847.518,787.308,992.494,844.948,635.962,432.002,985.256,832.659,918.197,922.192,941.179,699.414,708.389,836.125,841.071,705.511,1001.266,940.834,703.07,700.625,987.759,843.563,499.671,944.446,869.853,864.013,986.093,684.659,984.583,814.739,1080.419,685.086,941.179,941.15,941.122,844.842,796.075,904.037,206.381,904.797,841.783,906.651,932.959
02/06/2020,,906.693,960.874,900.609,578.142,946.918,964.699,988.427,945.65,974.001,974.205,963.581,949.661,964.699,966.461,933.011,959.893,968.791,1022.71,964.699,1021.893,874.419,990.895,963.858,590.615,968.791,966.627,831.238,966.368,1041.332,990.74,1020.222,1043.985,1310.567,993.707,908.216,930.504,909.718,959.471,966.032,963.204,963.204,966.289,959.641,991.311,867.938,956.204,959.921,953.784,892.921,893.262,946.918,965.115,946.02,964.184,905.454,907.022,974.768,799.839,889.877,965.411,929.987,963.541,947.135,966.855,973.58,968.562,906.406,964.184,889.748,953.748,964.461,980.695,656.928,931.325,970.118,1013.535,768.411,815.637,738.548,933.307,891.713,747.831,845.897,973.55,1013.535,904.042,964.832,962.708,872.988,947.937,877.738,936.249,893.831,927.118,936.432,827.219,,706.489,737.047,969.976,994.517,919.869,669.565,669.565,950.828,925.769,334.495,950.828,831.067,779.692,950.828,935.086,815.637,974.768,929.987,994.517,830.56,880.341,904.252,840.271,936.045,939.129,936.682,768.076,762.854,1210.718,863.831,969.718,863.882,964.888,833.242,772.381,976.455,830.698,622.341,417.48,969.183,815.637,904.252,908.216,925.826,684.831,693.76,821.535,826.462,690.92,988.279,939.474,688.475,686.022,966.561,828.944,486.801,929.065,854.669,848.848,969.976,670.077,968.472,799.685,1063.909,670.496,925.826,925.797,925.769,830.56,781.103,889.683,194.909,890.441,827.137,892.298,917.615
03/06/2020,,898.27,954.902,894.778,573.028,921.367,958.409,982.364,921.465,967.714,967.89,957.591,941.46,958.409,960.528,927.032,953.939,962.562,1016.5,958.409,1015.772,868.687,984.895,957.855,585.434,962.562,960.62,824.688,961.925,1035.127,984.734,1014.087,1037.437,1303.544,987.698,901.612,925.575,903.776,953.543,960.073,956.898,956.898,960.059,953.7,985.311,861.277,950.272,953.935,947.784,886.323,886.655,921.367,959.18,921.842,957.91,899.336,900.893,968.462,794.027,886.828,959.419,916.528,957.606,940.901,960.926,967.283,962.63,900.294,957.91,883.16,947.733,958.178,976.099,854.966,918.576,965.592,1007.354,763.966,811.855,734.801,919.861,885.119,741.788,841.291,967.263,1007.354,897.453,958.591,956.477,866.319,941.695,871.059,923.372,887.253,913.618,930.223,821.128,,869.836,733.418,965.495,988.497,915.439,666.231,666.231,944.587,920.809,331.852,944.587,824.516,775.205,944.587,930.605,811.855,968.462,916.528,988.497,824,873.745,897.668,833.901,923.835,926.385,923.625,763.681,759.13,1207.552,857.17,965.194,860.047,960.382,826.685,767.869,971.878,824.161,619.135,413.734,964.686,811.855,897.668,901.612,920.866,680.595,873.066,815.435,820.344,686.608,982.274,923.497,684.226,681.831,903.857,822.817,484.368,924.141,850.1,844.297,965.495,666.031,963.994,795.174,1059.088,666.508,920.866,920.837,920.809,824,776.612,883.15,191.742,883.905,821.101,885.733,912.723
04/06/2020,,894.658,926.143,866.177,552.239,913.899,931.474,953.55,914.211,940.655,940.967,929.03,917.211,931.474,931.662,898.372,925.156,935.426,987.647,931.474,986.869,840.433,956.038,929.093,564.753,935.426,932.011,802.741,951.113,1006.105,955.837,985.326,1010.213,1273.842,958.833,877.707,910.532,909.517,924.666,931.275,930.101,930.101,932.965,924.935,956.444,839.323,921.465,925.19,919.138,863.954,864.358,913.899,930.277,914.603,930.865,872.556,874.006,941.467,767.736,885.795,930.669,909.756,928.711,913.942,932.145,940.266,933.766,873.474,930.865,860.803,919.079,931.176,964.34,865.346,911.803,954.088,978.443,749.534,807.445,723.493,913.032,862.754,720.09,826.978,940.236,978.443,873.562,931.545,929.429,844.468,914.639,849.088,916.81,864.905,906.808,903.204,801.906,,865.747,722.22,954.442,959.55,903.453,656.688,656.688,917.474,905.613,318.686,917.474,802.57,760.731,917.474,918.569,807.445,941.467,908.223,959.55,802.152,851.553,873.719,810.187,916.982,919.352,916.854,749.435,748.635,1206.333,835.22,953.691,849.42,948.897,804.732,753.237,960.134,802.138,610.492,403.691,953.42,807.445,873.719,877.707,905.669,666.114,866.399,796.131,801.023,671.93,953.305,916.674,669.733,667.518,901.219,803.486,482.006,909.102,835.822,830.039,954.442,652.135,952.942,780.812,1047.907,652.824,905.669,905.641,905.613,802.152,762.133,860.777,175.593,861.529,802.087,863.26,897.717
05/06/2020,,895.188,912.072,852.341,542.909,903.596,916.684,939.37,903.887,925.883,926.134,914.858,906.814,916.684,917.618,884.401,911.108,920.757,973.284,916.684,972.558,826.674,941.853,915.008,555.396,920.757,917.87,786.363,932.772,991.695,941.669,970.966,995.095,1258.27,944.637,861.784,891.738,905.411,910.647,917.203,915.272,915.272,918.293,910.878,942.26,822.757,907.436,911.118,905.06,847.514,847.88,903.596,916.234,904.255,916.129,858.02,859.498,926.667,753.683,881.046,916.593,910.45,914.669,899.243,918.069,925.471,919.711,858.949,916.129,844.375,905.024,916.416,945.747,846.268,912.799,935.581,964.155,731.143,791.417,705.656,914.063,846.32,704.422,808.312,925.451,964.155,857.655,916.863,914.758,827.832,899.97,832.489,917.106,848.464,907.869,888.587,784.505,,863.597,704.49,936.037,945.387,884.944,639.793,639.793,902.814,886.859,301.702,902.814,786.192,742.299,902.814,900.015,791.417,926.667,910.45,945.387,785.722,835.08,857.834,794.559,915.346,920.67,920.234,731.035,730.952,1133.295,818.668,935.185,831.588,930.409,788.345,734.848,941.556,785.809,595.22,386.393,934.976,791.417,857.834,861.784,886.917,648.073,866.793,778.784,783.655,653.891,939.155,916.887,651.68,649.446,895.012,786.109,471.845,890.314,817.191,811.427,936.037,634.08,934.534,762.296,1029.201,634.793,886.917,886.888,886.859,785.722,743.696,844.388,159.844,845.138,784.623,846.883,878.958
06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/06/2020,,841.458,911.111,851.979,545.015,902.668,913.31,938.091,912.63,922.563,922.616,913.622,905.803,913.31,916.791,883.588,910.231,917.728,971.466,913.31,970.978,826.432,940.673,913.967,557.269,917.728,916.694,778.644,912.457,989.88,940.533,969.211,990.842,1253.239,943.436,855.423,877.203,906.892,909.898,916.274,911.761,911.761,915.233,909.997,941.079,814.549,906.661,910.128,904.024,839.451,839.717,912.308,915.423,913.031,912.901,855.318,856.88,923.243,751.974,881.685,915.582,907.951,913.88,896.131,917.165,922.12,918.863,856.288,912.901,836.347,904.012,913.146,926.466,850.764,908.526,916.131,962.526,718.073,763.742,689.691,911.287,838.27,698.071,794.113,922.089,962.526,851.342,913.787,911.693,819.482,896.937,824.182,914.793,840.391,904.887,885.686,774.566,,861.338,688.764,915.993,944.251,866.952,623.776,623.776,899.797,872.516,293.145,899.797,778.475,729.103,899.797,881.849,763.742,923.243,907.951,944.251,777.926,826.981,851.58,789.025,913.28,917.836,914.903,717.833,713.519,1113.031,810.503,915.74,813.602,911.017,780.605,721.875,922.324,778.172,583.003,371.792,915.247,763.742,851.58,855.423,872.572,636.221,862.002,768.999,773.814,642.104,938.098,914.18,639.791,637.441,881.296,776.239,438.711,875.793,803.026,797.321,915.993,621.935,914.511,748.743,1007.789,622.477,872.572,872.544,872.516,777.926,730.484,836.439,157.376,837.18,774.514,838.973,864.559
09/06/2020,,870.845,916.139,857.221,550.753,911.214,915.499,942.972,911.516,924.899,924.722,918.344,910.684,915.499,921.984,888.577,915.31,920.274,976.066,915.499,975.784,831.503,945.681,918.937,562.816,920.274,921.477,774.6,893.894,994.629,945.585,973.782,992.764,1256.723,948.422,853.513,864.343,865.527,915.167,921.341,913.788,913.788,917.739,915.081,946.077,810.235,911.848,915.109,908.897,835.557,835.712,916.985,920.67,911.902,915.26,857.786,859.463,925.449,754.768,885.039,920.552,912.702,919.127,898.494,922.261,924.396,924.056,858.811,915.26,832.467,908.891,915.445,909.009,851.239,913.276,898.434,967.255,705.589,735.447,673.71,916.045,834.381,695.029,780.93,924.365,967.255,849.448,916.231,914.147,815.018,899.408,819.828,919.303,836.488,909.677,888.204,767.222,,865.71,672.849,897.717,949.334,850.3,608.529,608.529,902.319,859.865,282.427,902.319,774.432,716.577,902.319,865.134,735.447,925.449,912.702,949.334,773.763,822.932,849.767,787.468,917.817,922.571,919.637,705.153,696.315,1094.992,806.208,898.045,796.167,893.341,776.553,709.58,904.881,774.231,573.831,355.981,897.264,735.447,849.767,853.513,859.921,624.456,866.344,761.806,766.599,630.505,943.246,918.691,628.012,625.479,901.163,769.014,410.277,862.938,789.843,784.158,897.717,609.623,896.247,735.945,988.861,610.019,859.921,859.893,859.865,773.763,717.953,832.635,152.175,833.373,766.919,835.247,851.747
10/06/2020,,920.744,922.218,863.503,557.68,917.212,920.096,948.93,920.232,929.562,929.273,924.269,923.096,920.096,928.149,894.657,921.422,925.08,981.802,920.096,981.656,837.749,951.707,924.987,569.686,925.08,927.421,776.369,885.304,1000.44,951.64,979.529,997.086,1261.379,954.438,856.59,859.998,871.635,921.378,927.432,918.293,918.293,922.518,921.194,952.103,811.836,918.015,921.17,914.894,837.159,837.27,920.005,926.861,920.627,919.954,862.633,864.364,930.057,759.921,890.424,926.602,913.463,925.328,903.212,928.378,929.019,930.21,863.68,919.954,834.081,914.895,920.099,901.245,861.731,916.26,890.508,973.075,701.715,719.919,667.287,918.685,835.988,697.315,776.481,928.998,973.075,852.543,920.973,930.39,816.582,904.182,821.388,922.412,838.077,910.55,893.024,767.312,,868.829,666.484,889.339,955.396,843.204,603.531,603.531,907.124,855.657,279.416,907.124,776.203,712.66,907.124,857.976,719.919,930.057,913.463,955.396,775.521,824.519,852.897,790.851,920.66,925.286,922.096,701.141,688.948,1086.693,807.832,890.12,788.544,885.434,778.315,705.821,897.134,776.016,574.079,350.109,889.106,719.919,852.897,856.59,855.712,621.156,872.038,762.007,766.779,627.305,949.356,922.08,624.698,622.051,896.9,769.182,396.091,858.598,785.389,779.724,889.339,605.979,887.882,731.814,979.905,606.287,855.712,855.684,855.657,775.521,714.03,834.275,154.677,835.01,766.823,836.942,847.452
11/06/2020,,781.137,923.542,865.179,565.047,926.762,920.61,950.11,926.992,930.111,929.689,925.466,929.805,920.61,929.483,896.253,922.799,925.737,982.836,920.61,982.631,839.52,952.851,926.307,577.005,925.737,928.708,774.626,874.735,1001.317,952.802,980.491,997.196,1260.739,955.565,855.777,852.201,873.243,922.722,928.771,918.791,918.791,923.161,922.537,953.246,809.846,919.402,922.519,916.309,835.195,835.219,928.239,928.173,927.385,920.558,863.513,865.314,930.555,761.475,891.545,927.928,911.425,926.654,903.884,929.663,929.56,931.539,864.586,920.558,832.131,916.365,920.686,891.026,854.637,922.699,880.193,974.211,694.377,706.691,658.266,924.039,834.029,696.444,768.612,929.53,974.211,851.75,921.643,935.664,814.463,904.91,819.34,928.722,836.081,908.572,893.817,763.464,,869.173,657.52,878.876,956.56,833.517,596.424,596.424,907.817,848.059,274.928,907.817,774.46,705.281,907.817,848.228,706.691,930.555,911.425,956.56,773.721,822.491,852.103,790.387,923.291,930.525,927.866,693.706,679.383,1075.977,805.876,879.807,778.713,875.138,776.564,698.633,886.929,774.318,571.898,341.518,878.756,706.691,852.103,855.777,848.114,614.486,873.082,758.284,763.029,620.774,950.529,921.365,618.014,615.202,889.088,765.42,383.798,850.806,777.513,771.869,878.876,598.916,877.427,724.262,968.975,599.156,848.114,848.087,848.059,773.721,706.645,832.344,154.267,833.075,762.868,835.071,839.707
12/06/2020,,760.709,938.259,880.04,573.341,938.301,933.631,964.727,937.755,943.186,942.67,940.01,941.418,933.631,944.301,910.893,937.536,938.964,997.215,933.631,997.196,854.278,967.532,940.995,584.979,938.964,943.258,784.202,879.858,1015.818,967.526,994.895,1009.99,1274.317,970.249,866.579,858.883,887.901,937.605,943.497,931.69,931.69,936.373,937.28,967.937,819.264,934.202,937.204,930.892,844.867,844.852,927.054,943.038,938.773,933.66,876.702,878.558,943.565,774.74,891.337,942.607,919.573,941.518,916.991,944.424,942.602,946.348,877.8,933.66,841.813,930.947,933.753,896.453,861.659,922.305,885.607,988.675,701.49,708.498,664.646,924.133,843.704,706.205,775.325,942.581,988.675,862.564,934.792,944.795,823.837,918.076,828.737,928.553,845.762,918.147,907.019,771.999,,873.513,663.955,884.074,971.301,839.242,600.785,600.785,921.037,854.783,283.145,921.037,784.036,712.354,921.037,853.902,708.498,943.565,919.573,971.301,783.247,832.108,862.987,801.45,919.735,932.735,927.839,700.742,685.382,1080.976,815.299,885.221,784.507,880.57,786.132,705.771,892.372,783.951,573.083,349.044,884.046,708.498,862.987,866.579,854.838,621.957,874.633,766.864,771.598,628.266,965.334,917.778,625.476,622.637,895.818,773.983,387.058,857.493,784.234,778.609,884.074,606.27,882.629,731.184,973.743,606.357,854.838,854.81,854.783,783.247,713.713,842.079,165.735,842.808,771.281,844.84,846.428
13/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/2020,,771.283,941.83,884.22,579.106,929.057,935.595,967.983,925.374,945.158,944.51,943.389,928.883,935.595,947.932,914.628,941.147,941.128,999.998,935.595,1000.132,858.624,970.84,944.497,590.452,941.128,946.65,783.62,871.469,1018.539,970.855,997.713,1011.12,1274.002,973.526,866.793,853.247,891.818,941.321,947.056,933.576,933.576,938.536,940.898,971.236,818.239,937.901,940.757,934.42,843.858,843.785,925.036,946.693,925.782,935.714,879.323,881.221,945.466,778.405,891.276,946.119,918.993,945.193,919.188,947.998,944.543,949.96,880.441,935.714,840.839,934.507,935.777,888.368,856.935,921.038,877.533,991.608,697.344,697.954,659.373,922.46,842.709,706.85,770.151,944.513,991.608,862.824,936.943,947.096,822.713,920.324,827.613,914.755,844.748,916.884,909.399,769.946,,872.589,658.822,875.756,974.626,832.012,596.61,596.61,923.292,849.292,281.182,923.292,783.455,708.085,923.292,846.514,697.954,945.466,918.993,974.626,782.62,831.125,863.288,802.455,924.887,929.039,925.055,696.495,679.404,1071.524,814.314,877.152,777.751,872.553,785.527,701.679,884.333,783.426,571.436,346.92,875.851,697.954,863.288,866.793,849.346,618.915,874.355,764.933,769.613,625.262,968.743,926.987,622.397,619.488,890.405,771.971,380.075,851.872,779.056,773.491,875.756,603.051,874.325,726.595,964.282,603.047,849.346,849.319,849.292,782.62,709.429,841.182,167.376,841.902,769.096,843.958,840.923
16/06/2020,,769.885,921.075,863.617,564.187,900.819,914.859,947.145,901.165,924.392,923.739,922.669,904.646,914.859,927.203,893.834,920.407,920.367,979.032,914.859,979.243,838.152,950.082,923.712,575.683,920.367,925.87,764.098,852.356,997.596,950.079,976.813,990.148,1252.345,952.761,846.356,834.442,871.141,920.611,926.292,912.848,912.848,917.772,920.186,950.478,798.603,917.197,919.978,913.64,824.177,824.121,920.412,925.968,901.594,914.976,858.771,860.622,924.698,758.337,891.102,925.336,899.578,924.466,898.495,927.298,923.785,929.222,859.881,914.976,821.17,913.697,915.034,869.256,838.314,916.496,858.446,970.645,679.094,677.934,641.16,918.115,823.033,688.219,751.668,923.755,970.645,842.403,916.188,927.457,803.073,899.597,807.953,911.124,825.088,897.099,888.71,750.975,,857.294,640.651,856.643,953.825,813.153,583.313,583.313,902.552,830.477,266.424,902.552,763.934,689.794,902.552,827.602,677.934,924.698,899.578,953.825,763.097,811.495,842.855,782.266,916.01,924.652,921.649,678.265,661.13,1051.94,794.684,858.067,759.108,853.484,765.999,683.388,865.236,763.906,530.435,329.748,856.749,677.934,842.855,846.356,830.532,600.939,870.74,745.971,750.626,607.237,947.962,913.842,604.406,601.534,871.781,752.971,361.261,833.071,760.568,755.023,856.643,585.204,855.217,708.249,944.816,585.43,830.532,830.504,830.477,763.097,691.131,821.552,151.183,822.269,750.165,824.263,822.16
17/06/2020,,758.142,904.714,847.497,556.393,906.376,899.651,930.695,906.563,909.079,908.513,906.43,909.496,899.651,910.752,877.625,904.034,905.018,962.52,899.651,962.649,822.308,933.582,907.359,568.143,905.018,909.595,752.173,843.233,980.904,933.554,960.333,974.611,1234.704,936.239,833.266,824.262,855.07,904.161,909.899,897.72,897.72,902.457,903.818,933.967,786.599,900.802,903.64,897.386,811.791,811.776,922.898,909.497,907.002,899.702,843.795,845.575,909.434,744.02,891.802,908.977,918.176,908.006,883.31,910.891,908.494,912.765,844.874,899.702,808.796,897.451,899.781,859.809,828.337,919.047,849.105,954.122,669.5,671.737,632.445,908.929,810.651,676.951,741.85,908.467,954.122,829.33,900.899,914.573,791.113,884.356,795.911,913.903,812.701,884.704,873.518,740.176,,847.54,631.974,847.435,937.263,803.79,579.154,579.154,887.276,820.292,258.255,887.276,752.01,680.16,887.276,818.185,671.737,909.434,918.094,937.263,751.239,799.253,829.748,769.448,918.789,915.189,912.188,668.694,652.669,1042.088,782.7,848.727,750.283,844.161,754.066,673.759,855.804,751.922,519.444,322.665,847.474,671.737,829.748,833.266,820.346,591.627,872.54,735.169,739.795,597.885,931.4,916.614,595.08,592.239,861.792,742.126,356.264,822.897,750.739,745.214,847.435,576.006,846.017,698.564,935.342,576.414,820.346,820.319,820.292,751.239,681.492,809.161,144.043,809.874,739.434,811.82,812.028
18/06/2020,,757.42,908.068,851.11,561.385,920.39,902.71,933.941,920.524,912.121,911.528,909.727,923.581,902.71,914.086,881.122,907.399,908.128,965.615,902.71,965.739,826.009,936.784,910.711,573.061,908.128,912.918,754.62,842.781,983.909,936.778,963.415,977.348,1236.546,939.428,835.978,824.803,931.282,907.527,913.238,900.768,900.768,905.57,907.169,937.169,788.885,904.176,907.007,900.776,814.023,813.988,923.005,912.838,920.926,902.782,847.11,848.909,912.463,747.78,892.047,912.326,919.147,911.354,886.451,914.204,911.53,916.09,848.19,902.782,811.041,900.867,902.852,859.491,829.107,921.285,848.78,957.289,670.578,671.291,633.08,911.145,812.888,679.689,742.593,911.503,957.289,832.059,933.582,931.889,793.358,887.522,798.156,917.135,814.919,886.806,876.735,742.025,,848.46,632.638,847.017,940.472,803.785,579.65,579.65,890.435,820.874,260.916,890.435,754.459,681.197,890.435,818.125,671.291,912.463,918.968,940.472,753.673,801.505,832.488,772.437,921.908,924.546,921.8,669.741,653.003,1041.229,785.005,848.403,750.348,843.855,756.507,674.85,855.501,754.387,520.234,324.738,847.101,671.291,832.488,835.978,820.928,593.05,873.533,737.06,741.668,599.319,934.637,919.849,596.492,593.634,862.343,743.991,357.089,823.443,751.469,745.964,847.017,577.381,845.604,699.499,934.539,577.723,820.928,820.901,820.874,753.673,682.524,811.404,149.166,812.115,741.243,814.088,812.614
19/06/2020,,848.627,986.058,929.216,618.176,844.657,976.758,1011.795,844.667,986.399,985.521,987.301,844.718,976.758,992.317,958.987,985.467,982.675,1043.181,976.758,1043.566,903.671,1014.81,988.638,628.882,982.675,990.58,854.838,891.069,1061.751,1014.877,1040.927,1051.271,1313.273,1017.458,904.477,879.146,931.426,985.83,991.289,974.578,974.578,980.04,985.221,1015.195,853.877,982.36,984.947,845.014,863.338,863.648,924.444,991.136,994.509,977.081,921.327,923.334,986.578,821.398,941.126,844.99,863.648,989.655,960.7,992.281,985.732,994.316,922.491,977.081,876.576,978.632,977.07,921.016,883.847,986.686,913.175,1034.997,854.652,709.721,683.878,863.776,878.419,863.419,796.484,985.701,1034.997,900.567,933.321,932.239,864.111,961.941,863.117,917.35,863.069,951.981,951.179,803.164,,903.312,683.453,895.589,1018.636,853.95,615.327,615.327,964.929,875.464,316.443,964.929,854.838,863.296,964.929,868.239,709.721,986.578,863.648,1018.636,854.636,866.826,901.096,841.11,922.151,863.419,863.006,855.956,702.331,912.413,859.239,897.549,799.628,893.017,854.838,854.087,918.299,854.356,580.892,376.389,895.953,709.721,901.096,904.477,875.517,648.386,928.185,798.354,802.972,654.884,1012.879,920.06,651.825,648.74,916.03,805.299,396.734,877.791,805.349,799.864,895.589,632.017,894.18,871.944,982.483,631.572,875.517,875.491,875.464,854.636,863.296,863.419,213.286,863.419,802.051,879.829,867.002
20/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
